NO_APLICA,NO_APLICA,1,Matutino,0,0,No aplica,,,,NO APLICA,0,NO APLICA,0,NO APLICA,NO APLICA
11EIC0041Q,IECA PLANTEL TIERRA BLANCA,4,Discontinuo,888,88,No aplica,0,0,0,"AVENIDA CARRETERA SAN JOSÉ ITURBIDE SANTA CATARINA NÚMERO EXTERIOR: SN, RANCHERIA LOS AGUACATES, CÓDIGO POSTAL 37970, ENTRE CALLE CECYTEG, Y CALLE ENTRONQUE A LAS MORAS, POSTERIOR CALLE NINGUNO",1,TIERRA BLANCA,40,Tierra Blanca,OSWALDO MENDEZ BENITEZ
11KPR4037A,CURSO COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,SAN ANTONIO DE LA CUEVA,78,SAN ANTONIO DE LA CUEVA,43,Victoria,MAURICIO MENDIETA RANGEL
11KPR4138Z,CURSO COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,"CALLE EL JARALITO NÚMERO EXTERIOR: SN, RANCHO O RANCHERIA EL JARALITO, CÓDIGO POSTAL 37924, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",121,EL JARALITO,43,Victoria,SAUL SALAZAR BARBOSA
11PBH0079K,ESCUELA PREPARATORIA PLAN GUANAJUATO,1,Matutino,,,No aplica,0,0,0,"CARRETERA ESTATAL LIBRE SAN JOSE ITURBIDE - SAN LUIS DE LA PAZ, KM 2+500, NÚMERO EXTERIOR: SN, COLONIA VILLAS DE SAN JOSE, CÓDIGO POSTAL 37983, ENTRE CALLE JAIME I ARAGON, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",1,SAN JOSE ITURBIDE,32,San José Iturbide,LETICIA DAVILA SUAREZ
11DJN4248E,CRISTOBAL COLON,1,Matutino,47,7,Completa,0,0,0,JARDINES DE SANTA MONICA S/N,1,SAN JOSE ITURBIDE,32,San José Iturbide,ROCIO GAYTAN LOPEZ
11AIZ0109V,SUPERVISION DE ZONA ESCOLAR NUM. 109 (PRIMARIA),4,Discontinuo,109,21,No aplica,0,0,0,"CALLE JAVIER MINA NÚMERO EXTERIOR: 1 , COLONIA SAN JOSE ITURBIDE CENTRO, CÓDIGO POSTAL 37980, ENTRE CALLE BENITO JUAREZ GARCIA, Y CALLE MARIANO ABASOLO, POSTERIOR CALLE PLUTARCO ELIAS CALLES",1,SAN JOSE ITURBIDE,32,San José Iturbide,ANTONIO ROSAS QUINTANA
11KJN0354X,PREESCOLAR COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,CARBAJAL,17,CARBAJAL,32,San José Iturbide,GUILLERMINA HERNANDEZ
11EJN1177F,JARDIN DE NIÑOS,1,Matutino,302,1,No aplica,0,0,0,EL CHUPADERO,30,EL CHUPADERO (AGUA ZARCA),32,San José Iturbide,ESTHER RUBIO PEREZ
11DJN3222Q,VENUSTIANO CARRANZA,1,Matutino,97,7,Completa,0,0,0,LINDA VISTA S/N,32,LA ESCONDIDA,32,San José Iturbide,ERIKA YULIANA CORNEJO GONZALEZ
11ETV0645R,TELESECUNDARIA NUM. 679,1,Matutino,525,6,Completa,0,0,0,RANCHO LA ESCONDIDA,32,LA ESCONDIDA,32,San José Iturbide,MARIA CARINA RESENDIZ RUBIO
11DPR1798D,CONSTITUCION DE 1917,1,Matutino,21,21,Completa,0,0,0,"CALLE ESPAÑITA NÚMERO EXTERIOR: SN, RANCHERIA ESPAÑITA, CÓDIGO POSTAL 37987, ENTRE CALLE NINGUNO, Y CALLE SALAMANCA, POSTERIOR CALLE SALAMANCA",33,ESPAÑITA,32,San José Iturbide,RAFAEL HERNANDEZ MUÑOZ
11DPR2829N,LAZARO CARDENAS,1,Matutino,181,18,Completa,0,0,0,RANCHO DERRAMADERO SEGUNDO S/N,394,DERRAMADERO SEGUNDO (INFIERNILLO),33,San Luis de la Paz,SIPRIANO HERNANDEZ ESTRADA
11DPR0931N,24 DE FEBRERO,1,Matutino,158,27,No aplica,0,0,0,EL ZAPOTE,37,EL ZAPOTE DE CORRAL FALSO,34,Santa Catarina,PENDIENTE
11KJN0359S,PREESCOLAR COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,RANCHITO DE SAN JOSE S/N,48,RANCHITO DE SAN JOSE,13,Doctor Mora,PENDIENTE
11KJN1285Y,PREESCOLAR COMUNITARIO,1,Matutino,3,88,Incompleta,1,0,1,"CALLE LAS NEGRITAS NÚMERO EXTERIOR: SN, RANCHO O RANCHERIA LAS NEGRITAS, CÓDIGO POSTAL 37916, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",295,LAS NEGRITAS,33,San Luis de la Paz,ANA MARIA HERNANDEZ MOLINERO
11DJN3177U,ROSA MARIA GUTIERREZ ESKILDSEN,1,Matutino,47,7,Incompleta,1,0,1,EL ARENAL DE ABAJO,6,EL ARENAL DE ABAJO,32,San José Iturbide,JANET ALVAREZ RUIZ
11EPR0855X,JUAN DE LA BARRERA,1,Matutino,514,2,Incompleta,1,0,0,ARENAL DE ARRIBA,7,EL ARENAL DE ARRIBA,32,San José Iturbide,IMELDA HERRERA SALAZAR
11DJN1116T,SALVADOR DIAZ MIRON,1,Matutino,47,7,Incompleta,1,1,0,CONCEPCION DE ABAJO,24,LA CONCEPCION DE ABAJO,32,San José Iturbide,KARLA PÉREZ PÉREZ
11ETH0254J,VIDEOBACHILLERATO,1,Matutino,,,No aplica,0,0,0,"PROLONGACIÓN SAUZ NÚMERO EXTERIOR: 2 , RANCHO O RANCHERIA EL GALOMO, CÓDIGO POSTAL 37990, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",39,EL GALOMO,32,San José Iturbide,EFRAIN BERRONES PINEDA
11EJN1213U,JARDIN DE NIÑOS,1,Matutino,302,1,No aplica,0,0,0,SAN RAFAEL DE LA CURVA,136,SAN RAFAEL DE LA CURVA,33,San Luis de la Paz,ROSA LAURA PEREZ SANDOVAL
11KJN1307T,PREESCOLAR COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,RANCHO MACUALA,420,EL CERRITO DE MACUALA,33,San Luis de la Paz,MARTHA GUADALUPE BREÑA BRIONES
11DPR1072C,JOSE MA. MORELOS Y PAVON,1,Matutino,56,27,Incompleta,1,0,0,EL SAUZ,42,EL SAUZ,40,Tierra Blanca,SANDRA JANETH ORTIZ FELIX
11DBA0020N,RENOVACION,3,Nocturno,888,88,No aplica,0,0,0,HIDALGO NUM. 174,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,LAURA ELENA MARTINEZ LEDEZMA
11BBI0013Y,BIBLIOTECA PUBLICA MUNICIPAL ALFONSO TEJA ZABRE,4,Discontinuo,888,88,No aplica,0,0,0,ROTARIOS S/N INTERIOR CASA DE LA CULTURA,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,DANIEL TORRES ARREDONDO
11PSU0116S,UNIVERSIDAD CONTINENTE AMERICANO,1,Matutino,888,88,No aplica,0,0,0,"PROLONGACIÓN DEGOLLADO NÚMERO EXTERIOR: 648 , COLONIA SAN ISIDRO, CÓDIGO POSTAL 37907, ENTRE CALLE NUEVO SAN LUIS, Y BOULEVARD SAN ISIDRO, POSTERIOR CALLE LUIS CALDERO",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,FILADELFO DURAN GONZALEZ
11FEI0049F,EDUCACION INICIAL NO ESCOLARIZADA,5,Continuo,888,88,No aplica,0,0,0,"BOULEVARD SIERRA GORDA NÚMERO EXTERIOR: 415 , COLONIA LA PALMA, CÓDIGO POSTAL 37906, ENTRE AVENIDA LIBRAMIENTO SUR, Y CALLE RODADA LA PALMA, POSTERIOR CALLE RÍO MOCTEZUMA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,LAURA ESPINOLA CARDENAS
11FZP0068Q,SUPERVISION DE ZONA ESCOLAR DE EDUCACION PREESCOLAR NUM. 68,4,Discontinuo,68,7,No aplica,0,0,0,"BOULEVARD SIERRA GORDA NÚMERO EXTERIOR: 415 , COLONIA LA PALMA, CÓDIGO POSTAL 37906, ENTRE AVENIDA LIBRAMIENTO SUR, Y CALLE RODADA LA PALMA, POSTERIOR CALLE RÍO MOCTEZUMA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,YASMIN RODRIGUEZ RAMOS
11PBP0014J,INSTITUTO LA PAZ,2,Vespertino,888,88,No aplica,0,0,0,PLAZA PRINCIPAL S/N,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,PENDIENTE
11KCA0008A,CONAFE PRIMARIA ( CIRCO TALIAN ),1,Matutino,3,88,No aplica,0,0,0,CERRO DEL AGUILA NUM. 101,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MARTHA GUADALUPE BREÑA BRIONES
11PPR0897B,SAN FRANCISCO,1,Matutino,511,2,No aplica,0,0,0,MINA NUM. 410,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MA. GUADALUPE ESPINOLA SALINAS
11PES0091I,ESCUELA SECUNDARIA DEL MAGISTERIO,2,Vespertino,0,0,No aplica,0,0,0,GALEANA NUM. 61,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,PENDIENTE
11DPR3469Z,LIC. LUIS SANCHEZ PONTON,1,Matutino,147,18,Completa,0,0,0,VISTA DEL SOL NUM. 101,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,EVERARDO GARCIA SAUCEDO
11EJN0272C,"""ROSAURA ZAPATA """,1,Matutino,506,2,Incompleta,1,0,0,DR. G HARVEY,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,NATALY RAMONA AGUILAR TORRES
11DJN3641A,GABRIELA MISTRAL,1,Matutino,250,1,No aplica,0,0,0,NORIA DEL MALTRATO,31,NORIA DEL MALTRATO,45,Xichú,CIRA TOSCANO MARTINEZ
11AIZ0170Z,SUPERVISION DE ZONA ESCOLAR NUM. 170 (PRIMARIA),4,Discontinuo,170,21,No aplica,0,0,0,"CALLE VILLA ALDAMA NÚMERO EXTERIOR: SN, RANCHO O RANCHERIA DE LA MESA, CÓDIGO POSTAL 37940, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",1,ATARJEA,6,Atarjea,JUAN DE DIOS CRUZ AVILA
11DPR3529X,IGNACIO ALDAMA,2,Vespertino,180,21,No aplica,0,0,0,RANCHO LA PALMITA DEL CINCO DE MAYO,64,LA PALMITA DEL CINCO DE MAYO,32,San José Iturbide,CARLOS SALEZ CASTRO
11KPR0212P,CURSO COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,LA PALMA,64,LA PALMITA DEL CINCO DE MAYO,32,San José Iturbide,PENDIENTE
11DJN3180H,ROSAURA ZAPATA CANO,1,Matutino,47,7,Incompleta,1,0,1,"CALLE EL PATOLITO NÚMERO EXTERIOR: SN, RANCHO O RANCHERIA EL PATOLITO, CÓDIGO POSTAL 37987, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",67,EL PATOLITO,32,San José Iturbide,BRENDA ANGELICA AVILES ALVARADO
11EPR0805P,GUADALUPE VICTORIA,1,Matutino,511,2,Completa,0,0,0,"CALLE LOS ANGELES NÚMERO EXTERIOR: SN, RANCHO O RANCHERIA LOS ANGELES, CÓDIGO POSTAL 37917, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",243,LOS ANGELES,33,San Luis de la Paz,PATRICIA HERNANDEZ SANCHEZ
11KJN0459R,PREESCOLAR COMUNITARIO,1,Matutino,3,88,Incompleta,1,0,1,"CALLE CERRO BLANCO NÚMERO EXTERIOR: SN, POBLADO COMUNAL CERRO BLANCO, CÓDIGO POSTAL 37977, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",8,CERRO BLANCO,40,Tierra Blanca,MARTHA GUADALUPE BREÑA BRIONES
11KTV0178Y,SECUNDARIA COMUNITARIA,1,Matutino,3,88,No aplica,0,0,0,"CALLE CERRO BLANCO NÚMERO EXTERIOR: SN, RANCHERIA CERRO BLANCO, CÓDIGO POSTAL 37977, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",8,CERRO BLANCO,40,Tierra Blanca,MARTHA GUADALUPE BREÑA BRIONES
11ETV0650C,TELESECUNDARIA NUM. 672,1,Matutino,549,6,Completa,0,0,0,CERRO COLORADO NETZAHUALCOYOTL,9,CERRO COLORADO,40,Tierra Blanca,YANELI GUDIÑO HERNANDEZ
11DPR3071R,ESCUELA PRIMARIA,1,Matutino,57,18,No aplica,0,0,0,CAMINO REAL PLANTA SOLAR S/N,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,PENDIENTE
11PPR0298G,COLEGIO GONZALO DE TAPIA,1,Matutino,511,2,No aplica,0,0,0,"CALLE MINA NÚMERO EXTERIOR: 209 , COLONIA SAN LUIS DE LA PAZ CENTRO, CÓDIGO POSTAL 37900, ENTRE CALLE GUERRERO, Y CALLE LUIS H. DUCOING, POSTERIOR CALLE GALEANA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MA. LUISA GONZALEZ PEREZ
11PES0092H,GONZALO DE TAPIA,1,Matutino,505,2,No aplica,0,0,0,"CALLE MINA NÚMERO EXTERIOR: 209 , COLONIA SAN LUIS DE LA PAZ CENTRO, CÓDIGO POSTAL 37900, ENTRE CALLE GUERRERO, Y CALLE LUIS H. DUCOING, POSTERIOR CALLE GALEANA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,ALBERTO ULLOA FLORES
11BBE0237J,BIBLIOTECA DE LA ESCUELA SECUNDARIA TECNICA NUM. 25,1,Matutino,888,88,No aplica,0,0,0,CARRETERA POZOSSN KILOMETRO 1.5 FRENTE A GASOLINERA SIERRA GORDA,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,AMADA HUERTA ARREDONDO
11FUA0077A,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACION REGULAR NUM. 77 ""JUAN PABLO BONET""",1,Matutino,8,88,No aplica,0,0,0,"CALLE LÁZARO CÁRDENAS NÚMERO EXTERIOR: 201 , COLONIA BENITO JUAREZ, CÓDIGO POSTAL 37905, ENTRE CALLE REFORMA, Y CALLE VENUSTIANO CARRANZA, POSTERIOR CALLE FRANCISCO I. MADERO",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,EDNA BERENICE SALAZAR PADRON
11DJN0009D,REBECA GAMBA DE DUCOING,1,Matutino,41,7,Completa,0,0,0,"CALLE REBECA GAMBA NÚMERO EXTERIOR: 106 , COLONIA SR. ECCEHOMO, CÓDIGO POSTAL 37906, ENTRE CALLE LEONA VICARIO, Y CALLE GALEANA, POSTERIOR CALLEJON DOLORES",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MA. ARISBETH GARCIA MONJARAS
11EPR0355B,MIGUEL HIDALGO,1,Matutino,559,2,Incompleta,1,0,1,"CALLE SAN SALVADOR DE AHORCADOS NÚMERO EXTERIOR: SN, RANCHERIA SAN SALVADOR DE AHORCADOS, CÓDIGO POSTAL 37925, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",5,SAN SALVADOR DE AHORCADOS,43,Victoria,MARGARITA BRIONES BAEZA
11DJN0840F,FRANCISCO GONZALEZ BOCANEGRA,1,Matutino,86,7,Incompleta,1,0,1,CAÑADA DE MORENO,14,CAÑADA DE MORENO,43,Victoria,MA TERESA HERNANDEZ RESENDIZ
11KJN0429X,PREESCOLAR COMUNITARIO,1,Matutino,3,88,Incompleta,1,0,1,"CALLE EL TORO NÚMERO EXTERIOR: SN, POBLADO COMUNAL EL TORO, CÓDIGO POSTAL 37948, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",22,EL TORO,6,Atarjea,SAUL SALAZAR BARBOSA
11EJN0694K,JOSE MARIA IGLESIAS,1,Matutino,302,1,No aplica,0,0,0,LOS AMOLES,2,LOS AMOLES,13,Doctor Mora,CARMEN MONTES RAMIREZ
11DJN4592P,JAIME TORRES BODET,1,Matutino,240,1,Incompleta,1,0,1,"CALLE FRANCISCO VILLA NÚMERO EXTERIOR: SN, RANCHERIA LOS TERREROS, CÓDIGO POSTAL 37994, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",102,LOS TERREROS,32,San José Iturbide,LIDIA DOLORES MARTINEZ GALLEGOS
11EPR0735K,VENUSTIANO CARRANZA,1,Matutino,562,2,Incompleta,1,1,0,ESPINAS BLANCAS,55,ESPINAS BLANCAS,33,San Luis de la Paz,ANA LILIA RAMIREZ RAMIREZ
11KPR0220Y,CURSO COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,MAGUEY VERDE,96,MAGUEY VERDE (MESA DE VACAS),33,San Luis de la Paz,PENDIENTE
11DJN4092U,JOSE MARIA MARROQUI,2,Vespertino,41,7,No aplica,0,0,0,"CALLE CERRO DE PLATA NÚMERO EXTERIOR: SN, COLONIA CERRO PRIETO, CÓDIGO POSTAL 37905, ENTRE CALLE CERRO DEL ÁGUILA, Y CALLE VISTA DE LA MONTAÑA, POSTERIOR CALLE AMANECER",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MA. CONCEPCION BAHENA VALDEZ
11DPR3386Q,ING. JESUS ALVAREZ,1,Matutino,57,18,No aplica,0,0,0,EL ENTRONQUE,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,PENDIENTE
11EPR0613Z,VICENTE GUERRERO,1,Matutino,562,2,Completa,0,0,0,"CALLE SAN RAFAEL NÚMERO EXTERIOR: 116 , COLONIA VICENTE GUERRERO, CÓDIGO POSTAL 37905, ENTRE CALLE ZARAGOZA, Y CALLE SAN SALVADOR, POSTERIOR CALLE GALEANA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,ELVIRA ARVIZU ARREDONDO
11DJN2648N,GABRIELA MISTRAL,1,Matutino,86,7,No aplica,0,0,0,MISION DE SANTA ROSA,30,MISION DE SANTA ROSA,45,Xichú,MA.DEL CARMEN RIVERA OLVERA
11FEI0206F,MODULO DE ATENCION Y SERVICIOS,4,Discontinuo,888,88,No aplica,0,0,0,LA TAPONA,1,ATARJEA,6,Atarjea,MA. FELICIANA TELLO MARTINEZ
11DPR1340H,GENERAL LAZARO CARDENAS,1,Matutino,21,21,No aplica,0,0,0,EL JOBERO,48,EL JOVERO,32,San José Iturbide,KAREND LISET ROJAS GONZALEZ
11DPR0274S,NIÑOS HEROES,1,Matutino,21,21,Incompleta,1,0,0,EL PATOLITO,67,EL PATOLITO,32,San José Iturbide,JUDITH SANCHEZ CALIXTO
11DJN1172L,CARLOS DARWIN,1,Matutino,240,1,Incompleta,1,0,1,"CALLE RINCON DE SANTA ANITA NÚMERO EXTERIOR: SN,RANCHO O RANCHERIA RINCON DE SANTA ANITA, CÓDIGO POSTAL 37995, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",84,RINCON DE SANTA ANITA,32,San José Iturbide,MONICA LEDESMA LEDESMA
11DPR0401Y,HEROES DE LA INDEPENDENCIA,1,Matutino,56,27,Incompleta,1,0,0,FRACCION DEL CANO,6,FRACCION DEL CANO,40,Tierra Blanca,KARINA DE JESÚS BARRERA
11DJN4181N,EVA DUARTE DE PERON,1,Matutino,239,1,Incompleta,1,0,1,LA MESITA,24,LA MESITA (LA GRANA),40,Tierra Blanca,NORMA LOPEZ ANGELES
11EJN1003P,IGNACIO ALLENDE,1,Matutino,301,1,Incompleta,1,0,1,"CALLE EL SAUZ NÚMERO EXTERIOR: SN,RANCHO O RANCHERIA EL SAUZ, CÓDIGO POSTAL 37978, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",42,EL SAUZ,40,Tierra Blanca,LORENA CRUZ HERNANDEZ
11KJN0193A,PREESCOLAR COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,EL SAUZ,42,EL SAUZ,40,Tierra Blanca,PENDIENTE
11BBI0216T,BIBLIOTECA PUBLICA MUNICIPAL CARMEN SERDAN,4,Discontinuo,888,88,No aplica,0,0,0,JOAQUIN BARADBA NUM. 105,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,GUADALUPE ALCAZAR FLORES
11AZP0041O,SUPERVISION DE ZONA ESCOLAR NUM. 41 (PREESCOLAR),4,Discontinuo,41,7,No aplica,0,0,0,NIÑOS HEROES NUM. 248,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,JULIA OLEA LOPEZ
11PJN0921V,PESTALOZZI,1,Matutino,68,7,No aplica,0,0,0,"CALLE NIÑOS HÉROES NÚMERO EXTERIOR: 403 , COLONIA VICENTE GUERRERO, CÓDIGO POSTAL 37905, ENTRE CALLE GIRO, Y AVENIDA FERROCARRIL, POSTERIOR CALLE GIRO",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MARIA GUADALUPE PALACIOS CORONILLA
11BBS0138M,BIBLIOTECA DEL INSTITUTO AMERICANO DE SAN LUIS PAZ,2,Vespertino,888,88,No aplica,0,0,0,"PROLONGACIÓN DEGOLLADO NÚMERO EXTERIOR: 648 , COLONIA SAN ISIDRO, CÓDIGO POSTAL 37907, ENTRE CALLE NUEVO SAN LUIS, Y BOULEVARD SAN ISIDRO, POSTERIOR CALLE LUIS CALDERO",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,LAURA PADRON CARRANZA
11PNL0023Z,UNIVERSIDAD CONTINENTE AMERICANO,1,Matutino,888,88,No aplica,0,0,0,"CALLE J. ASCENCIO NÚMERO EXTERIOR: 351 , COLONIA LA VIRGENCITA, CÓDIGO POSTAL 37907, ENTRE CALLE JOSEFA ORTIZ DE DOMÍNGUEZ, Y CALLE CAMARGO, POSTERIOR CALLE MORELOS",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,FILADELFO DURAN GONZALEZ
11PET0058Q,GONZALO DE TAPIA,2,Vespertino,888,88,No aplica,0,0,0,"CALLE MINA NÚMERO EXTERIOR: 23 , COLONIA SAN LUIS DE LA PAZ CENTRO, CÓDIGO POSTAL 37900, ENTRE CALLE MORELOS, Y CALLE GUERRERO, POSTERIOR CALLE GALEANA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,MARIA EVA DIAZ SORIA
11FEI0062Z,EDUCACION INICIAL NO ESCOLARIZADA,5,Continuo,888,88,No aplica,0,0,0,"BOULEVARD SIERRA GORDA NÚMERO EXTERIOR: 415 , COLONIA LA PALMA, CÓDIGO POSTAL 37906, ENTRE AVENIDA LIBRAMIENTO SUR, Y CALLE RODADA LA PALMA, POSTERIOR CALLE RÍO MOCTEZUMA",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,ALEJANDRO VELASQUES MORALES
11KJN0617Q,PREESCOLAR COMUNITARIO,1,Matutino,3,88,Incompleta,1,0,1,"CALLE LOMA DE SAN JUAN NÚMERO EXTERIOR: SN, RANCHO O RANCHERIA LOMA DE SAN JUAN, CÓDIGO POSTAL 00000, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",9006,"LOMA DE SAN JUAN MPIO. 029, LOC. 0043",33,San Luis de la Paz,MARTHA GUADALUPE BREÑA BRIONES
11FTV5049Z,SUPERVISION DE ZONA ESCOLAR DE TELESECUNDARIA NUM. 549,4,Discontinuo,549,6,No aplica,0,0,0,"CALLE MATAMOROS NÚMERO EXTERIOR: 20 , PUEBLO SANTA CATARINA, CÓDIGO POSTAL 37950, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",1,SANTA CATARINA,34,Santa Catarina,ANGELICA GABRIELA LEDESMA OROZCO
11ADG0284R,CENTRO DE DESARROLLO EDUCATIVO,4,Discontinuo,888,88,No aplica,0,0,0,MORELOS NUM. 29,1,SANTA CATARINA,34,Santa Catarina,ANTONIO RESENDIZ ARVIZU
11PJN0562Z,SAN FRANCISCO,1,Matutino,506,2,No aplica,0,0,0,MINA NUM. 410,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,IRMA ELIZABETH HERNANDEZ ALVAREZ
11KCA0013M,CONAFE PRIMARIA (CIRCO MORALES),1,Matutino,3,88,No aplica,0,0,0,CERRO DEL AGUILA NUM. 101,1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,DIEGO LOPEZ MORA
11ETV0414Z,TELESECUNDARIA NUM. 414,1,Matutino,550,6,Incompleta,1,1,0,"CALLE DERRAMADEROS NÚMERO EXTERIOR: SN,RANCHO O RANCHERIA DERRAMADEROS, CÓDIGO POSTAL 37924, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",115,DERRAMADEROS,43,Victoria,FANY YARETH AMADOR ARVIZU
11ETV0764E,TELESECUNDARIA NUM. 763,1,Matutino,557,6,Incompleta,1,1,0,"CALLE BUENAVISTA EL SALVIAR DE BUENAVISTA NÚMERO EXTERIOR: SN,RANCHO O RANCHERIA BUENAVISTA, CÓDIGO POSTAL 37934, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",72,BUENAVISTA (EL SALVIAR DE BUENAVISTA),45,Xichú,SAUL SANCHEZ SANCHEZ
11EJN1150Z,JARDIN DE NIÑOS,1,Matutino,302,1,No aplica,0,0,0,SAN ANTONIO TERCERO,54,SAN ANTONIO TERCERO,13,Doctor Mora,MARIA DOLORES DELGADO LUNA
11DPR2276D,MIGUEL HIDALGO,1,Matutino,39,21,Completa,0,0,0,SAN RAFAEL,56,SAN RAFAEL,13,Doctor Mora,LEOBARDO GOMEZ ALVARADO
11DPR3924Y,BICENTENARIO JUAN HUERTA MONTERO,1,Matutino,181,18,Completa,0,0,0,"CALLE RÍO VICTORIA NÚMERO EXTERIOR: SN, COLONIA LA ESPERANZA, CÓDIGO POSTAL 37906, ENTRE CALLE NINGUNO, Y CALLE YUCATÁN, POSTERIOR CALLE NINGUNO",1,SAN LUIS DE LA PAZ,33,San Luis de la Paz,ALBERTA RIOS AGUILAR
11DPR2851P,GENERAL FRANCISCO VILLA,2,Vespertino,33,27,No aplica,0,0,0,SALITRERA,76,SALITRERA,43,Victoria,PENDIENTE
11ETV0617V,TELESECUNDARIA NUM. 617,1,Matutino,557,6,Incompleta,1,0,1,EL RUCIO,47,EL RUCIO,45,Xichú,ALEJANDRO LANDAVERDE ESPITIA
11KJN0619O,PREESCOLAR COMUNITARIO,1,Matutino,3,88,No aplica,0,0,0,SALITRERA,48,LA SALITRERA,45,Xichú,FRANCISCO SALINAS T.
11DPR0781X,MIGUEL HIDALGO,1,Matutino,178,21,Incompleta,1,1,0,RANCHITO DE SAN JOSE S/N,48,RANCHITO DE SAN JOSE,13,Doctor Mora,ANABEL PEREZ JUAREZ
11KJN0263F,PREESCOLAR COMUNITARIO,2,Vespertino,3,88,No aplica,0,0,0,RANCHO NUEVO DE GUADALUPE S/N,49,RANCHO NUEVO DE GUADALUPE (EL HURON),13,Doctor Mora,PENDIENTE
11EPR0658W,VICENTE GUERRERO,1,Matutino,541,2,No aplica,0,0,0,"CALLE EL PIÑONAL NÚMERO EXTERIOR: SN,RANCHO O RANCHERIA EL PIÑONAL, CÓDIGO POSTAL 37945, ENTRE CALLE NINGUNO, Y CALLE NINGUNO, POSTERIOR CALLE NINGUNO",18,EL PIÑONAL,6,Atarjea,NATALIA RIVAS TELLO
11KJN1498Z,PREESCOLAR COMUNITARIO,1,Matutino,3,88,Incompleta,1,0,1,EL MEZQUITE NUM. SN,30,EL MEZQUITE,13,Doctor Mora,GUADALUPE LETICIA CORONILLA GUERRERO
